system_number,oxford_part_id,call_numbers,library_code,,,,titles_non_placeholder
990053659030205171,,GASTER 1327.10,BL,,,,
990053659040205171,,GASTER 1327.12,BL,,,,
990053659050205171,,GASTER 1327.13,BL,,,,
990053659060205171,,GASTER 1327.14,BL,,,,
990053659070205171,,GASTER 1327.15,BL,,,,
990053659080205171,,GASTER 1327.17,BL,,,,
990053659090205171,,GASTER 1327.20,BL,,,,
990053659100205171,,GASTER 1327.11,BL,,,,
990053659110205171,,GASTER 1327.2,BL,,,,
990053659120205171,,GASTER 1327.22,BL,,,,
990053659130205171,,GASTER 1327.1,BL,,,,
990053659140205171,,GASTER 1327.6,BL,,,,
990053659150205171,,GASTER 1327.16,BL,,,,
990053659160205171,,GASTER 1327.18,BL,,,,
990053659170205171,,GASTER 1327.19,BL,,,,
990053659180205171,,GASTER 1331.14,BL,,,,
990053659190205171,,GASTER 1331.18,BL,,,,
990053659200205171,,GASTER 1331.7,BL,,,,
990053659210205171,,GASTER 1331.5,BL,,,,
990053659220205171,,GASTER 1331.10,BL,,,,
990053659230205171,,GASTER 1331.8,BL,,,,
990053659240205171,,GASTER 1331.3,BL,,,,
990053659250205171,,GASTER 1331.6,BL,,,,
990053659260205171,,GASTER 1331.11,BL,,,,
990053659270205171,,GASTER 1331.13,BL,,,,
990053659280205171,,GASTER 1331.12,BL,,,,
990053659290205171,,GASTER 1331.15,BL,,,,
990053659300205171,,GASTER 1331.4,BL,,,,
990053659310205171,,GASTER 1331.17,BL,,,,
990053659320205171,,GASTER 1336.12,BL,,,,
990053659330205171,,GASTER 1336.13,BL,,,,
990053659340205171,,GASTER 1342.17,BL,,,,
990053659350205171,,GASTER 1342.18,BL,,,,
990053659360205171,,GASTER 1342.72,BL,,,,
990053659370205171,,GASTER 1342.25,BL,,,,
990053659380205171,,GASTER 1342.24,BL,,,,
990053659390205171,,GASTER 1342.30,BL,,,,
990053659400205171,,GASTER 1342.73,BL,,,,
990053659410205171,,GASTER 1342.81,BL,,,,
990053659420205171,,GASTER 1342.4,BL,,,,
990053659430205171,,GASTER 1342.8,BL,,,,
990053659440205171,,GASTER 1342.2,BL,,,,
990053659450205171,,GASTER 1342.34,BL,,,,
990053659460205171,,GASTER 1342.7,BL,,,,
990053659470205171,,GASTER 1342.37,BL,,,,
990053659480205171,,GASTER 1342.38,BL,,,,
990053659490205171,,GASTER 1343.13,BL,,,,
990053659500205171,,GASTER 1343.16,BL,,,,
990053659510205171,,GASTER 1343.28,BL,,,,
990053659520205171,,GASTER 1343.38,BL,,,,
990053659530205171,,GASTER 1343.2,BL,,,,
990053659540205171,,GASTER 1343.3,BL,,,,
990053659550205171,,GASTER 1343.9,BL,,,,
990053659560205171,,GASTER 1343.31,BL,,,,
990053659570205171,,GASTER 1343.10,BL,,,,
990053659580205171,,GASTER 1344.15,BL,,,,
990053659590205171,,GASTER 1344.9,BL,,,,
990053659600205171,,GASTER 1344.8,BL,,,,
990053659610205171,,GASTER 1344.27,BL,,,,
990053659620205171,,GASTER 1344.21,BL,,,,
990053659630205171,,GASTER 1344.23,BL,,,,
990053659640205171,,GASTER 1344.47,BL,,,,
990053659650205171,,GASTER 1344.18,BL,,,,
990053659660205171,,GASTER 1344.3,BL,,,,
990053659670205171,,GASTER 1345.2,BL,,,,
990053659680205171,,GASTER 1345.20,BL,,,,
990053659690205171,,GASTER 1346.15,BL,,,,
990053659700205171,,GASTER 1346.14,BL,,,,
990053659710205171,,GASTER 1346.6,BL,,,,
990053659720205171,,GASTER 1347.15,BL,,,,
990053659730205171,,GASTER 1348.31,BL,,,,
990053659740205171,,GASTER 1348.4,BL,,,,
990053659750205171,,GASTER 1348.1,BL,,,,
990053659760205171,,GASTER 1348.35,BL,,,,
990053659770205171,,GASTER 1348.37,BL,,,,
990053659780205171,,GASTER 1348.52,BL,,,,
990053659790205171,,GASTER 1348.15,BL,,,,
990053659800205171,,GASTER 1348.23,BL,,,,
990053659810205171,,GASTER 1348.22,BL,,,,
990053659820205171,,GASTER 1348.20,BL,,,,
990053659830205171,,GASTER 1349.16,BL,,,,
990053659840205171,,GASTER 1349.17,BL,,,,
990053659850205171,,GASTER 1349.18,BL,,,,
990053659860205171,,GASTER 1349.1,BL,,,,
990053659870205171,,GASTER 1349.4,BL,,,,
990053659880205171,,GASTER 1350.6,BL,,,,
990053659890205171,,GASTER 1350.5,BL,,,,
990053659900205171,,GASTER 1351.15,BL,,,,
990053659910205171,,GASTER 1351.2,BL,,,,
990053659920205171,,GASTER 1351.17,BL,,,,
990053659930205171,,GASTER 1351.10,BL,,,,
990053659940205171,,GASTER 1351.11,BL,,,,
990053659950205171,,GASTER 1351.9,BL,,,,
990053659960205171,,GASTER 1352.3,BL,,,,
990053659970205171,,GASTER 1352.21,BL,,,,
990053659980205171,,GASTER 1352.16,BL,,,,
990053659990205171,,GASTER 1353.25,BL,,,,
990053660000205171,,GASTER 1353.9,BL,,,,
990053660010205171,,GASTER 1353.16,BL,,,,
990053660020205171,,GASTER 1353.10,BL,,,,
990053660030205171,,GASTER 1353.8,BL,,,,
990053660040205171,,GASTER 1353.15,BL,,,,
990053660050205171,,GASTER 1354.20,BL,,,,
990053660060205171,,GASTER 1354.13,BL,,,,
990053660070205171,,GASTER 1354.17,BL,,,,
990053660080205171,,GASTER 1354.25,BL,,,,
990053660090205171,,GASTER 1355.2,BL,,,,
990053660100205171,,GASTER 1355.1,BL,,,,
990053660110205171,,GASTER 1355.17,BL,,,,
990053660120205171,,GASTER 1356.22,BL,,,,
990053660130205171,,GASTER 1356.10,BL,,,,
990053660140205171,,GASTER 1356.21,BL,,,,
990053660150205171,,GASTER 1356.2,BL,,,,
990053660160205171,,GASTER 1356.1,BL,,,,
990053660170205171,,GASTER 1356.23,BL,,,,
990053660180205171,,GASTER 1356.20,BL,,,,
990053660190205171,,GASTER 1356.19,BL,,,,
990053660200205171,,GASTER 1357.1,BL,,,,
990053660210205171,,GASTER 1357.2,BL,,,,
990053660220205171,,GASTER 1358.1,BL,,,,
990053660230205171,,GASTER 1358.73,BL,,,,
990053660240205171,,GASTER 1358.54,BL,,,,
990053660250205171,,GASTER 1359.1,BL,,,,
990053660260205171,,GASTER 1359.44,BL,,,,
990053660270205171,,GASTER 1359.42,BL,,,,
990053660280205171,,GASTER 1359.43,BL,,,,
990053660290205171,,GASTER 1359.9,BL,,,,
990053660300205171,,GASTER 1359.50,BL,,,,
990053660310205171,,GASTER 1394.13,BL,,,,
990053660320205171,,GASTER 1394.17,BL,,,,
990053660330205171,,GASTER 1394.11,BL,,,,
990053660340205171,,GASTER 1394.12,BL,,,,
990053660350205171,,GASTER 1394.15,BL,,,,
990053660360205171,,GASTER 1394.16,BL,,,,
990053660370205171,,GASTER 1394.14,BL,,,,
990053660380205171,,GASTER 1440.20A,BL,,,,
990053660390205171,,GASTER 1440.21,BL,,,,
990053660400205171,,GASTER 1440.21A,BL,,,,
990053660410205171,,GASTER 1440.21B,BL,,,,
990053660420205171,,GASTER 1440.22,BL,,,,
990053660430205171,,GASTER 1440.23,BL,,,,
990053660440205171,,GASTER 1440.24,BL,,,,
990053660450205171,,GASTER 1440.19,BL,,,,
990053660460205171,,GASTER 1440.14,BL,,,,
990053660470205171,,GASTER 1440.18,BL,,,,
990053660480205171,,GASTER 1440.20,BL,,,,
990053660490205171,,GASTER 1440.13,BL,,,,
990053660500205171,,GASTER 1440.1,BL,,,,
990053660510205171,,GASTER 1442.15,BL,,,,
990053660520205171,,GASTER 1442.5,BL,,,,
990053660530205171,,GASTER 1442.9,BL,,,,
990053660540205171,,GASTER 1442.8,BL,,,,
990053660550205171,,GASTER 1442.4,BL,,,,
990053660560205171,,GASTER 1443.5,BL,,,,
990053660570205171,,GASTER 1443.6,BL,,,,
990053660580205171,,GASTER 1443.7,BL,,,,
990053660590205171,,GASTER 1443.9,BL,,,,
990053660600205171,,GASTER 1443.4,BL,,,,
990053660610205171,,GASTER 1443.11,BL,,,,
990053660620205171,,GASTER 1443.10,BL,,,,
990053660630205171,,GASTER 1443.8,BL,,,,
990053660640205171,,GASTER 1444.1,BL,,,,
990053660650205171,,GASTER 1444.2,BL,,,,
990053660660205171,,GASTER 1444.11,BL,,,,
990053660670205171,,GASTER 1444.20,BL,,,,
990053660680205171,,GASTER 1444.23,BL,,,,
990053660690205171,,GASTER 1444.24,BL,,,,
990053660700205171,,GASTER 1444.6,BL,,,,
990053660710205171,,GASTER 1444.28,BL,,,,
990053660720205171,,GASTER 1446.1,BL,,,,
990053660730205171,,GASTER 1446.8,BL,,,,
990053660740205171,,GASTER 1446.7,BL,,,,
990053660750205171,,GASTER 1446.4,BL,,,,
990053660760205171,,GASTER 1448.20,BL,,,,
990053660770205171,,GASTER 1448.32,BL,,,,
990053660780205171,,GASTER 1448.1,BL,,,,
990053660790205171,,GASTER 1448.6,BL,,,,
990053660800205171,,GASTER 1449.6,BL,,,,
990053660810205171,,GASTER 1449.2,BL,,,,
990053660820205171,,GASTER 1449.1,BL,,,,
990053660830205171,,GASTER 1451.8,BL,,,,
990053660840205171,,GASTER 1451.7,BL,,,,
990053660850205171,,GASTER 1457.2,BL,,,,
990053660860205171,,GASTER 1638.13,BL,,,,
990053660870205171,,GASTER 1638.17,BL,,,,
990053660880205171,,GASTER 1638.5,BL,,,,
990053660890205171,,GASTER 1638.18,BL,,,,
990053660900205171,,GASTER 1638.4,BL,,,,
990053660910205171,,GASTER 1638.14,BL,,,,
990053660920205171,,GASTER 1638.1,BL,,,,
990053660930205171,,GASTER 1638.15,BL,,,,
990053660940205171,,GASTER 1638.12,BL,,,,
990053660950205171,,GASTER 1638.16,BL,,,,
990053660960205171,,GASTER 1638.9,BL,,,,
990053660970205171,,GASTER 1638.2,BL,,,,
990053660980205171,,GASTER 1638.3,BL,,,,
990053660990205171,,GASTER 1638.7,BL,,,,
990053661000205171,,GASTER 1638.8,BL,,,,
990053661010205171,,GASTER 1754.1,BL,,,,
990053661020205171,,GASTER 1754.19,BL,,,,
990053661030205171,,GASTER 1761.3,BL,,,,
990053661040205171,,GASTER 1761.4,BL,,,,
990053661050205171,,GASTER 1761.5,BL,,,,
990053661060205171,,GASTER 1761.6,BL,,,,
990053661070205171,,GASTER 1761.7,BL,,,,
990053661080205171,,GASTER 1761.8,BL,,,,
990053661090205171,,GASTER 1761.15,BL,,,,
990053661100205171,,GASTER 1761.10,BL,,,,
990053661110205171,,GASTER 1761.12,BL,,,,
990053661120205171,,GASTER 1761.14,BL,,,,
990053661130205171,,GASTER 1761.19,BL,,,,
990053661140205171,,GASTER 1761.16,BL,,,,
990053661150205171,,GASTER 1761.18,BL,,,,
990053661160205171,,GASTER 1761.23,BL,,,,
990053661170205171,,GASTER 1761.25,BL,,,,
990053661180205171,,GASTER 1761.9,BL,,,,
990053661190205171,,GASTER 1761.1,BL,,,,
990053661200205171,,GASTER 1761.2,BL,,,,
990053661210205171,,GASTER 1761.24,BL,,,,
990053661220205171,,GASTER 1761.22,BL,,,,
990053661230205171,,GASTER 1761.21,BL,,,,
990053661240205171,,GASTER 1761.20,BL,,,,
990053661250205171,,GASTER 1761.17,BL,,,,
990053661260205171,,GASTER 1761.13,BL,,,,
990053661270205171,,GASTER 1761.11,BL,,,,
990053661280205171,,GASTER 1766.11,BL,,,,מדרש דוד הנגיד
990053661290205171,,GASTER 1766.12,BL,,,,מדרש דוד הנגיד
990053661300205171,,GASTER 1769.21,BL,,,,
990053661310205171,,GASTER 1775.12,BL,,,,
990053661320205171,,GASTER 1775.16,BL,,,,
990053661330205171,,GASTER 1775.9,BL,,,,
990053661340205171,,GASTER 1775.15,BL,,,,
990053661350205171,,GASTER 1775.11,BL,,,,
990053661360205171,,GASTER 1780.3,BL,,,,
990053661370205171,,GASTER 1780.4,BL,,,,
990053661380205171,,GASTER 1780.9,BL,,,,
990053661390205171,,GASTER 1780.2,BL,,,,
990053661400205171,,GASTER 1780.11,BL,,,,
990053661410205171,,GASTER 1780.15,BL,,,,
990053661420205171,,GASTER 1780.5,BL,,,,
990053661430205171,,GASTER 1780.10,BL,,,,
990053661440205171,,GASTER 1780.1,BL,,,,
990053661450205171,,GASTER 1780.14,BL,,,,
990053661460205171,,GASTER 1780.6,BL,,,,
990053661470205171,,GASTER 1780.13,BL,,,,
990053661480205171,,GASTER 1780.7,BL,,,,
990053661490205171,,GASTER 1780.8,BL,,,,
990053661500205171,,GASTER 1780.12,BL,,,,
990053661510205171,,GASTER 1780.16,BL,,,,
990053661520205171,,GASTER 1784.26,BL,,,,
990053661530205171,,GASTER 1784.11,BL,,,,
990053661540205171,,GASTER 1784.39,BL,,,,
990053661910205171,,OR 5554B.29,BL,,,,
990053662150205171,,GASTER 1271.1,BL,,,,
990053662160205171,,GASTER 1271.2,BL,,,,
990053662170205171,,GASTER 1271.3,BL,,,,
990053662180205171,,GASTER 1271.4,BL,,,,
990053662190205171,,GASTER 1271.5,BL,,,,
990053662200205171,,GASTER 1271.6,BL,,,,
990053662210205171,,GASTER 1271.7,BL,,,,
990053662220205171,,GASTER 1271.8,BL,,,,
990053662230205171,,GASTER 1271.9,BL,,,,
990053662240205171,,GASTER 1271.10,BL,,,,
990053662250205171,,GASTER 1271.11,BL,,,,
990053662260205171,,GASTER 1271.12,BL,,,,
990053662270205171,,GASTER 1271.13,BL,,,,
990053662280205171,,GASTER 1271.14,BL,,,,
990053662290205171,,GASTER 1271.15,BL,,,,
990053662300205171,,GASTER 1271.16,BL,,,,
990053662310205171,,GASTER 1271.17,BL,,,,
990053662320205171,,GASTER 1271.18,BL,,,,
990053662360205171,,GASTER 1437.7,BL,,,,
990053662370205171,,GASTER 1437.14,BL,,,,
990053662380205171,,GASTER 1437.16,BL,,,,
990053662390205171,,GASTER 1437.18,BL,,,,
990053662400205171,,GASTER 1437.30,BL,,,,
990053662410205171,,GASTER 1437.31,BL,,,,
990053662420205171,,GASTER 1437.32,BL,,,,
990053662520205171,,GASTER 1241.3,BL,,,,
990053662530205171,,GASTER 1241.5,BL,,,,
990053662540205171,,GASTER 1241.6,BL,,,,
990053662550205171,,GASTER 1241.7,BL,,,,
990053662620205171,,OR 5563B.15a,BL,,,,
990053662640205171,,GASTER 1784.26a,BL,,,,
990053662650205171,,GASTER 1237.31,BL,,,,
990053662670205171,,OR 12371,BL,,,,
990053672330205171,,A 20,Manchester,,,,
990053672340205171,,A 21,Manchester,,,,מקרא [טקסט]
990053672820205171,,A 93,Manchester,,,,
990053672870205171,,A 101,Manchester,,,,זוהר
990053672900205171,,A 104,Manchester,,,,
990053673040205171,,A 123,Manchester,,,,
990053673070205171,,A 129,Manchester,,,,
990053673140205171,,A 138,Manchester,,,,
990053673230205171,,A 151,Manchester,,,,
990053673330205171,,A 169,Manchester,,,,
990053673680205171,,A 219,Manchester,,,,
990053673910205171,,A 251,Manchester,,,,
990053673950205171,,A 255,Manchester,,,,
990053674150205171,,A 286,Manchester,,,,
990053674160205171,,A 287,Manchester,,,,
990053674170205171,,A 288,Manchester,,,,
990053674250205171,,A 302,Manchester,,,,
990053674270205171,,A 306,Manchester,,,,
990053674470205171,,A 333,Manchester,,,,מקרא [טקסט]
990053674500205171,,A 338,Manchester,,,,
990053674920205171,,A 396,Manchester,,,,
990053675140205171,,A 438,Manchester,,,,
990053675200205171,,A 448,Manchester,,,,
990053675400205171,,A 477,Manchester,,,,
990053675460205171,,A 486,Manchester,,,,
990053675510205171,,A 492,Manchester,,,,
990053675700205171,,A 532,Manchester,,,,
990053676070205171,,A 600,Manchester,,,,
990053676880205171,,A 730,Manchester,,,,
990053676910205171,,A 733,Manchester,,,,
990053676960205171,,A 738,Manchester,,,,
990053677010205171,,A 743,Manchester,,,,
990053677290205171,,A 783,Manchester,,,,
990053677510205171,,A 812,Manchester,,,,
990053677720205171,,A 848,Manchester,,,,
990053677880205171,,A 874,Manchester,,,,
990053678050205171,,A 899,Manchester,,,,
990053678060205171,,A 901,Manchester,,,,
990053678090205171,,A 909,Manchester,,,,
990053678500205171,,A 979,Manchester,,,,
990053678540205171,,A 982 -2,Manchester,,,,
990053678580205171,,A 989,Manchester,,,,
990053678770205171,,A 1024,Manchester,,,,
990053678850205171,,A 1037,Manchester,,,,
990053678870205171,,A 1040,Manchester,,,,
990053678920205171,,A 1049,Manchester,,,,
990053678930205171,,A 1050,Manchester,,,,
990053678990205171,,A 1058,Manchester,,,,
990053679330205171,,A 1118,Manchester,,,,
990053679730205171,,A 1195,Manchester,,,,
990053679860205171,,A 1220,Manchester,,,,
990053679920205171,,A 1229,Manchester,,,,
990053680070205171,,A 1466,Manchester,,,,תרגום אונקלוס
990053680140205171,,A 1888,Manchester,,,,"מכילתא דרשב""י"
990053680480205171,,B 2745,Manchester,,,,מקרא [טקסט]
990053680680205171,,B 3019,Manchester,,,,
990053680710205171,,B 3022,Manchester,,,,
990053680960205171,,B 3056,Manchester,,,,
990053681040205171,,B 3067,Manchester,,,,
990053681080205171,,B 3072,Manchester,,,,
990053681180205171,,B 3089,Manchester,,,,
990053681350205171,,B 3117,Manchester,,,,
990053681460205171,,B 3137,Manchester,,,,
990053681580205171,,B 3152,Manchester,,,,
990053681660205171,,B 3165,Manchester,,,,
990053681810205171,,B 3190,Manchester,,,,
990053681820205171,,B 3191,Manchester,,,,
990053682150205171,,B 3235,Manchester,,,,מקרא [טקסט]
990053682290205171,,B 3257,Manchester,,,,
990053682350205171,,B 3267,Manchester,,,,
990053682840205171,,B 3354,Manchester,,,,
990053682900205171,,B 3361,Manchester,,,,
990053682960205171,,B 3370,Manchester,,,,
990053683160205171,,B 3393,Manchester,,,,מקרא [טקסט]
990053683190205171,,B 3396,Manchester,,,,
990053683200205171,,B 3397,Manchester,,,,
990053683340205171,,B 3420,Manchester,,,,
990053683380205171,,B 3425,Manchester,,,,
990053683460205171,,B 3442,Manchester,,,,
990053683720205171,,B 3479,Manchester,,,,
990053683850205171,,B 3503,Manchester,,,,
990053683990205171,,B 3526,Manchester,,,,
990053684050205171,,B 3536,Manchester,,,,
990053684080205171,,B 3540,Manchester,,,,
990053684090205171,,B 3545,Manchester,,,,
990053684220205171,,B 3568,Manchester,,,,
990053684350205171,,B 3585,Manchester,,,,
990053684490205171,,B 3612,Manchester,,,,מקרא [טקסט]
990053684580205171,,B 3625,Manchester,,,,
990053684660205171,,B 3635,Manchester,,,,מקרא [טקסט]
990053684740205171,,B 3649,Manchester,,,,
990053684810205171,,B 3656,Manchester,,,,
990053684940205171,,B 3674,Manchester,,,,מקרא [טקסט]
990053684980205171,,B 3680,Manchester,,,,
990053685100205171,,B 3695,Manchester,,,,
990053685140205171,,B 3702,Manchester,,,,
990053685180205171,,B 3707,Manchester,,,,
990053685360205171,,B 3730,Manchester,,,,
990053685380205171,,B 3732,Manchester,,,,
990053685580205171,,B 3761,Manchester,,,,
990053685610205171,,B 3766,Manchester,,,,
990053685640205171,,B 3769,Manchester,,,,
990053685650205171,,B 3770,Manchester,,,,
990053685810205171,,B 3800,Manchester,,,,
990053685870205171,,B 3814,Manchester,,,,מקרא [טקסט]
990053686010205171,,B 3831,Manchester,,,,מקרא [טקסט]
990053686020205171,,B 3832,Manchester,,,,מקרא [טקסט]
990053686150205171,,B 3854,Manchester,,,,
990053686210205171,,B 3863,Manchester,,,,מקרא [טקסט]
990053686360205171,,B 3883,Manchester,,,,
990053686650205171,,B 3918,Manchester,,,,תלמוד בבלי [טקסט]
990053686730205171,,B 3926,Manchester,,,,מקרא [טקסט]
990053686770205171,,B 3931,Manchester,,,,
990053686830205171,,B 3937,Manchester,,,,
990053686920205171,,B 3946,Manchester,,,,
990053687330205171,,B 3989,Manchester,,,,
990053687380205171,,B 3998,Manchester,,,,
990053687500205171,,B 4010,Manchester,,,,מקרא [טקסט]
990053687540205171,,B 4014,Manchester,,,,
990053687660205171,,B 4027,Manchester,,,,
990053687790205171,,B 4040,Manchester,,,,
990053687810205171,,B 4042,Manchester,,,,
990053688000205171,,B 4061,Manchester,,,,מקרא [טקסט]
990053688040205171,,B 4065,Manchester,,,,
990053688080205171,,B 4069,Manchester,,,,
990053688240205171,,B 4087,Manchester,,,,
990053688300205171,,B 4093,Manchester,,,,
990053688420205171,,B 4106,Manchester,,,,תלמוד בבלי [טקסט]
990053688790205171,,B 4146,Manchester,,,,תלמוד בבלי [טקסט]
990053688870205171,,B 4158,Manchester,,,,
990053688950205171,,B 4166,Manchester,,,,
990053689020205171,,B 4173,Manchester,,,,
990053689680205171,,B 4245,Manchester,,,,
990053689800205171,,B 4257,Manchester,,,,
990053690080205171,,B 4289,Manchester,,,,תלמוד בבלי [טקסט]
990053690160205171,,B 4298,Manchester,,,,
990053690410205171,,B 4324,Manchester,,,,
990053690790205171,,B 4363,Manchester,,,,
990053690950205171,,B 4380,Manchester,,,,תלמוד בבלי [טקסט]
990053691420205171,,B 4427,Manchester,,,,
990053691680205171,,B 4455,Manchester,,,,
990053691740205171,,B 4462,Manchester,,,,
990053691910205171,,B 4479,Manchester,,,,
990053692040205171,,B 4493,Manchester,,,,
990053692230205171,,B 4516,Manchester,,,,
990053692310205171,,B 4524,Manchester,,,,
990053692400205171,,B 4537,Manchester,,,,
990053692620205171,,B 4566,Manchester,,,,
990053692630205171,,B 4568,Manchester,,,,
990053692790205171,,B 4588,Manchester,,,,מקרא [טקסט]
990053692800205171,,B 4589,Manchester,,,,
990053692820205171,,B 4591,Manchester,,,,מקרא [טקסט]
990053693020205171,,B 4615,Manchester,,,,מקרא [טקסט]
990053693030205171,,B 4616,Manchester,,,,
990053693130205171,,B 4628,Manchester,,,,
990053693250205171,,B 4644,Manchester,,,,
990053693310205171,,B 4653,Manchester,,,,
990053693560205171,,B 4684,Manchester,,,,
990053693670205171,,B 4701,Manchester,,,,
990053693680205171,,B 4702,Manchester,,,,
990053694120205171,,B 4761,Manchester,,,,
990053694130205171,,B 4762,Manchester,,,,
990053694150205171,,B 4765,Manchester,,,,
990053694230205171,,B 4774,Manchester,,,,מקרא [טקסט]
990053694350205171,,B 4789,Manchester,,,,
990053694540205171,,B 4813,Manchester,,,,
990053694660205171,,B 4827,Manchester,,,,
990053694780205171,,B 4843,Manchester,,,,
990053694810205171,,B 4850,Manchester,,,,
990053694900205171,,B 4859,Manchester,,,,
990053694930205171,,B 4864,Manchester,,,,
990053694970205171,,B 4869,Manchester,,,,מקרא [טקסט]
990053695080205171,,B 4886,Manchester,,,,מקרא [טקסט]
990053695490205171,,B 4938,Manchester,,,,
990053695760205171,,B 6119,Manchester,,,,תלמוד בבלי [טקסט]
990053695800205171,,B 7795,Manchester,,,,תלמוד בבלי [טקסט]
990053695810205171,,B 7847,Manchester,,,,תלמוד בבלי [טקסט]
990053695820205171,,B 7848,Manchester,,,,תלמוד בבלי [טקסט]
990053695920205171,,P 403,Manchester,,,,
990053695940205171,,Rylands Genizah fragment 2,Manchester,,,,מקרא [טקסט]
990053696040205171,,A 1258,Manchester,,,,
990053696880205171,,A 1368,Manchester,,,,
990053697110205171,,A 1396,Manchester,,,,
990053697290205171,,A 1418,Manchester,,,,
990053697320205171,,A 1422,Manchester,,,,
990053697330205171,,A 1423,Manchester,,,,
990053697340205171,,A 1424,Manchester,,,,
990053697350205171,,A 1425,Manchester,,,,
990053697360205171,,A 1426,Manchester,,,,
990053697370205171,,A 1427,Manchester,,,,
990053697380205171,,A 1428,Manchester,,,,
990053697390205171,,A 1430,Manchester,,,,
990053697400205171,,A 1431,Manchester,,,,
990053697410205171,,A 1432,Manchester,,,,
990053697420205171,,A 1433,Manchester,,,,מקרא [טקסט]
990053697430205171,,A 1434,Manchester,,,,
990053697440205171,,A 1435,Manchester,,,,
990053697450205171,,A 1436,Manchester,,,,
